filename,job title,date,year,role,organisation,location,research software engineer,research software engineering,software developer,software engineer,research engineer,bioinformatician,any_job,not_job,keep_job
CHW811,research software engineer dpuk,27th July 2021,2021,no_data,swansea university            ,swansea,True,False,False,False,False,False,True,False,True
CTD153,software developer,8th September 2022,2022,no_data,university of the west of scotland – digital transformation project team,paisley,False,False,True,False,False,False,True,False,True
CTL990,faculty research software engineer manager (fixed term),21st September 2022,2022,no_data,university of cambridge            ,cambridge,True,False,False,False,False,False,True,False,True
CDY138,research engineer,2nd February 2021,2021,no_data,university of sheffield            ,rotherham,False,False,False,False,True,False,True,False,True
COJ280,project engineer (software developer) (105371-0322),28th March 2022,2022,no_data,university of warwick            ,coventry,False,False,True,False,False,False,True,False,True
CFD683,research software developer or senior research software developer,1st April 2021,2021,no_data,ucl            ,london,False,False,True,False,False,False,True,False,True
CBB895,software developer - european variation archive team,11th August 2020,2020,no_data,european molecular biology laboratory (embl),hinxton,False,False,True,False,False,False,True,False,True
CEI736,ai research engineer (ktp associate),24th February 2021,2021,no_data,loughborough university            ,loughborough,False,False,False,False,True,False,True,False,True
COD779,research engineer - software,18th March 2022,2022,no_data,university of southampton            ,southampton,False,False,False,False,True,False,True,False,True
CLB029,professor in computer science (software engineering),23rd November 2021,2021,,edinburgh napier university ,edinburgh,False,False,False,True,False,False,True,False,True
CHS872,junior software engineer (ncrm),21st July 2021,2021,no_data,university of southampton            ,southampton,False,False,False,True,False,False,True,False,True
CSV980,senior software developer (tree of life assembly),31st August 2022,2022,ok,wellcome sanger institute,"cambridge, hinxton",False,False,True,False,False,False,True,False,True
CPK495,"principal research engineer, wireless systems & networks",3rd May 2022,2022,ok,collins aerospace applied research & technology,cork - ireland,False,False,False,False,True,False,True,False,True
CFO854,bioinformatician / post-doctoral research assistant - qmul24879,26th April 2021,2021,no_data,queen mary university of london            ,london,False,False,False,False,False,True,True,False,True
CRT226,research software engineer (460409),21st July 2022,2022,no_data,university of strathclyde            ,glasgow,True,False,False,False,False,False,True,False,True
CDR171,genome centre bioinformatician,18th January 2021,2021,no_data,queen mary university of london            ,london,False,False,False,False,False,True,True,False,True
CEU790,principal bioinformatician,18th March 2021,2021,,wellcome sanger institute ,london,False,False,False,False,False,True,True,False,True
CCM289,research software engineer,11th November 2020,2020,no_data,university of liverpool            ,liverpool,True,False,False,False,False,False,True,False,True
CIS013,bioinformatician - clinical genomics (molecular diagnostics),27th August 2021,2021,no_data,the royal marsden nhs trust,sutton,False,False,False,False,False,True,True,False,True
CRM505,research software engineer,13th July 2022,2022,no_data,newcastle university,newcastle upon tyne,True,False,False,False,False,False,True,False,True
CLC750,java/spring software engineer,25th November 2021,2021,,european molecular biology laboratory (embl) ,hinxton,False,False,False,True,False,False,True,False,True
CFI354,research engineer in software engineering for quantum cryptography in networks,13th April 2021,2021,no_data,university of bristol,bristol,False,False,False,True,True,False,True,False,True
CRG235,bioinformatician (research assistant / associate) (fixed term),5th July 2022,2022,no_data,university of cambridge            ,cambridge,False,False,False,False,False,True,True,False,True
CBC172,software engineer ktp associate_accord,11th August 2020,2020,no_data,robert gordon university,aberdeen,False,False,False,True,False,False,True,False,True
CAX303,software developer,29th July 2020,2020,no_data,european molecular biology laboratory (embl),"cambridge, hinxton",False,False,True,False,False,False,True,False,True
CMP387,senior scientific software developer - auto-reduction,24th January 2022,2022,no_data,stfc ,oxfordshire,False,False,True,False,False,False,True,False,True
CQP689,senior research software engineer (id274),14th June 2022,2022,no_data,the institute of cancer research            ,london,True,False,False,False,False,False,True,False,True
CPG893,professor/associate professor in software engineering,no_data,data,no_data,no_data,no_data,False,False,False,True,False,False,True,False,True
CDA539,senior research software engineer (pool),9th December 2020,2020,no_data,university of birmingham            ,birmingham,True,False,False,False,False,False,True,False,True
CDJ919,senior software developer (enhanced mentored associate) at guildhawk limited,5th January 2021,2021,no_data,sheffield hallam university            ,sheffield,False,False,True,False,False,False,True,False,True
CFO434,postdoctoral bioinformatician computational scientist,25th April 2021,2021,no_data,university of oxford            ,oxford,False,False,False,False,False,True,True,False,True
CEN310,senior bioinformatician,4th March 2021,2021,,wellcome sanger institute ,hinxton,False,False,False,False,False,True,True,False,True
COA868,software engineer,15th March 2022,2022,,stfc ,warrington,False,False,False,True,False,False,True,False,True
CKT003,software developer,12th November 2021,2021,no_data,mrc ,oxfordshire,False,False,True,False,False,False,True,False,True
CLN817,scientific software engineer - cancer research,9th December 2021,2021,no_data,the beatson institute for cancer research,glasgow,False,False,False,True,False,False,True,False,True
CCY487,senior investigator scientist - software engineer,4th December 2020,2020,no_data,mrc laboratory of molecular biology,cambridge,False,False,False,True,False,False,True,False,True
CLO300,digital research graduate programme (software engineer) (fixed term),10th December 2021,2021,no_data,university of nottingham            ,nottingham,False,False,False,True,False,False,True,False,True
CAA685,research software developer or senior research software developer,13th May 2020,2020,,ucl ,london,False,False,True,False,False,False,True,False,True
CIM585,bioinformatician in genome stability,20th August 2021,2021,no_data,university of oxford            ,oxford,False,False,False,False,False,True,True,False,True
CRF142,research software engineer,4th July 2022,2022,no_data,durham university            ,durham,True,False,False,False,False,False,True,False,True
CND575,digital humanities software developer,11th February 2022,2022,no_data,cardiff university            ,cardiff,False,False,True,False,False,False,True,False,True
CLD516,senior bioinformatician (fixed term),26th November 2021,2021,no_data,university of cambridge            ,cambridge,False,False,False,False,False,True,True,False,True
CFN320,senior bioinformatician / developer (analysis pipelines),22nd April 2021,2021,no_data,earlham institute            ,norwich,False,False,False,False,False,True,True,False,True
CHX860,research associate - micro:bit embedded software developer,28th July 2021,2021,no_data,lancaster university            ,lancaster,False,False,True,False,False,False,True,False,True
